masked_consumer_id,posted_date,amount,category,masked_transaction_id
C03102386,2022/7/7,-40,1,C03T02901640
C03102386,2022/7/7,-60,1,C03T02901641
C03102386,2022/7/7,-200,19,C03T02901642
C03102386,2022/7/8,-85.31,14,C03T02901643
C03102386,2022/7/8,-14.04,14,C03T02901644
C03102386,2022/7/8,-40,19,C03T02901645
C03102386,2022/7/11,-9.02,14,C03T02901646
C03102386,2022/7/11,-29.99,20,C03T02901647
C03102386,2022/7/11,-7.04,18,C03T02901648
C03102386,2022/7/11,-9.78,14,C03T02901649
C03102386,2022/7/11,-21.85,17,C03T02901650
C03102386,2022/7/11,-36.96,14,C03T02901651
C03102386,2022/7/11,-4.8,14,C03T02901652
C03102386,2022/7/11,-8.69,14,C03T02901653
C03102386,2022/7/11,-35.25,14,C03T02901654
C03102386,2022/7/11,-6.08,16,C03T02901655
C03102386,2022/7/11,-109.96,16,C03T02901656
C03102386,2022/7/11,-13.31,14,C03T02901657
C03102386,2022/7/11,-9.11,14,C03T02901658
C03102386,2022/7/11,-65.25,16,C03T02901659
C03102386,2022/7/11,-46.5,14,C03T02901660
C03102386,2022/7/12,-223.48,1,C03T02901661
C03102386,2022/7/12,-9.5,17,C03T02901662
C03102386,2022/7/13,-41.6,16,C03T02901663
C03102386,2022/7/13,-16.56,18,C03T02901664
C03102386,2022/7/13,-1.63,16,C03T02901665
C03102386,2022/7/13,-7.91,16,C03T02901666
C03102386,2022/7/13,-3.8,16,C03T02901667
C03102386,2022/7/14,-4.8,14,C03T02901668
C03102386,2022/7/14,-56.95,14,C03T02901669
C03102386,2022/7/14,-12.74,16,C03T02901670
C03102386,2022/7/15,-41.6,16,C03T02901671
C03102386,2022/7/15,-481.6,22,C03T02901672
C03102386,2022/7/15,-12.71,17,C03T02901673
C03102386,2022/7/15,-30,26,C03T02901674
C03102386,2022/7/18,-50,26,C03T02901675
C03102386,2022/7/18,-20,19,C03T02901676
C03102386,2022/7/18,-4.8,14,C03T02901677
C03102386,2022/7/18,-67.67,18,C03T02901678
C03102386,2022/7/18,-5,1,C03T02901679
C03102386,2022/7/18,-2.18,16,C03T02901680
C03102386,2022/7/18,-52,16,C03T02901681
C03102386,2022/7/18,-50.15,14,C03T02901682
C03102386,2022/7/18,-15.6,16,C03T02901683
C03102386,2022/7/18,-10.85,14,C03T02901684
C03102386,2022/7/18,-24.64,18,C03T02901685
C03102386,2022/7/18,-1.08,18,C03T02901686
C03102386,2022/7/19,-14.5,17,C03T02901687
C03102386,2022/7/19,-35.77,18,C03T02901688
C03102386,2022/7/19,-13.58,18,C03T02901689
C03102386,2022/7/20,-6,14,C03T02901690
C03102386,2022/7/20,-99,23,C03T02901691
C03102386,2022/7/20,-29.87,14,C03T02901692
C03102386,2022/7/20,-9.72,17,C03T02901693
C03102386,2022/7/21,-10.85,14,C03T02901694
C03102386,2022/7/21,-3.76,17,C03T02901695
C03102386,2022/7/21,-900,1,C03T02901696
C03102386,2022/7/21,-10.99,18,C03T02901697
C03102386,2022/7/22,-100,16,C03T02901698
C03102386,2022/7/22,-5.54,17,C03T02901699
C03102386,2022/7/22,-46.55,14,C03T02901700
C03102386,2022/7/22,-11.12,17,C03T02901701
C03102386,2022/7/25,-2.5,15,C03T02901702
C03102386,2022/7/25,-5.43,14,C03T02901703
C03102386,2022/7/25,-52,16,C03T02901704
C03102386,2022/7/25,-4.34,14,C03T02901705
C03102386,2022/7/25,-5.43,14,C03T02901706
C03102386,2022/7/25,-9.77,14,C03T02901707
C03102386,2022/7/25,-18.05,14,C03T02901708
C03102386,2022/7/25,-6.58,17,C03T02901709
C03102386,2022/7/25,-2.5,23,C03T02901710
C03102386,2022/7/25,-11.47,16,C03T02901711
C03102386,2022/7/25,-50.11,12,C03T02901712
C03102386,2022/7/25,-163,19,C03T02901713
C03102386,2022/7/25,-7.86,17,C03T02901714
C03102386,2022/7/25,-10.42,17,C03T02901715
C03102386,2022/7/25,-12.4,16,C03T02901716
C03102386,2022/7/25,-4.06,16,C03T02901717
C03102386,2022/7/25,-1.98,18,C03T02901718
C03102386,2022/7/25,-104.92,18,C03T02901719
C03102386,2022/7/26,-15.42,14,C03T02901720
C03102386,2022/7/26,-23.09,14,C03T02901721
C03102386,2022/7/26,-14,14,C03T02901722
C03102386,2022/7/26,-10.21,17,C03T02901723
C03102386,2022/7/27,-18.63,18,C03T02901724
C03102386,2022/7/27,-18.72,16,C03T02901725
C03102386,2022/7/27,-5.28,18,C03T02901726
C03102386,2022/7/28,-14.22,17,C03T02901727
C03102386,2022/7/28,-20,1,C03T02901728
C03102386,2022/7/28,-2.34,16,C03T02901729
C03102386,2022/7/28,-10.55,14,C03T02901730
C03102386,2022/7/29,-71.42,17,C03T02901731
C03102386,2022/7/29,-89.99,22,C03T02901732
C03102386,2022/7/29,-12.42,18,C03T02901733
C03102386,2022/7/29,-6.5,17,C03T02901734
C03102386,2022/8/1,-6.5,17,C03T02901735
C03102386,2022/8/1,-9.23,14,C03T02901736
C03102386,2022/8/1,-4.88,14,C03T02901737
C03102386,2022/8/1,-6.62,14,C03T02901738
C03102386,2022/8/1,-25.36,14,C03T02901739
C03102386,2022/8/1,-29.99,1,C03T02901740
C03102386,2022/8/1,-15.52,18,C03T02901741
C03102386,2022/8/1,-10.19,16,C03T02901742
C03102386,2022/8/1,-10.85,14,C03T02901743
C03102386,2022/8/2,-170,21,C03T02901744
C03102386,2022/8/2,-170,21,C03T02901745
C03102386,2022/8/2,-21.74,15,C03T02901746
C03102386,2022/8/2,-25,15,C03T02901747
C03102386,2022/8/2,-21.74,20,C03T02901748
C03102386,2022/8/2,-13.45,18,C03T02901749
C03102386,2022/8/2,-52,18,C03T02901750
C03102386,2022/8/2,-23.6,14,C03T02901751
C03102386,2022/8/2,-7.43,17,C03T02901752
C03102386,2022/8/2,-1.36,18,C03T02901753
C03102386,2022/8/3,-7.06,14,C03T02901754
C03102386,2022/8/3,-9.45,14,C03T02901755
C03102386,2022/8/4,-84,1,C03T02901756
C03102386,2022/8/5,-4.88,14,C03T02901757
C03102386,2022/8/8,-2.19,17,C03T02901758
C03102386,2022/8/8,-800,19,C03T02901759
C03102386,2022/8/8,-200,19,C03T02901760
C03102386,2022/8/8,-13.31,14,C03T02901761
C03102386,2022/8/8,-4.78,18,C03T02901762
C03102386,2022/8/8,-20.8,16,C03T02901763
C03102386,2022/8/8,-9.45,14,C03T02901764
C03102386,2022/8/8,-10.49,14,C03T02901765
C03102386,2022/8/8,-5.43,14,C03T02901766
C03102386,2022/8/8,-30,16,C03T02901767
C03102386,2022/8/8,-79.61,15,C03T02901768
C03102386,2022/8/8,-2.29,16,C03T02901769
C03102386,2022/8/8,-12.59,14,C03T02901770
C03102386,2022/8/8,-4.13,16,C03T02901771
C03102386,2022/8/8,-5.27,17,C03T02901772
C03102386,2022/8/8,-98.61,17,C03T02901773
C03102386,2022/8/8,-11.9,16,C03T02901774
C03102386,2022/8/8,-10.29,17,C03T02901775
C03102386,2022/8/8,-10.85,14,C03T02901776
C03102386,2022/8/8,-12.59,14,C03T02901777
C03102386,2022/8/8,-32.73,16,C03T02901778
C03102386,2022/8/8,-2.06,16,C03T02901779
C03102386,2022/8/8,-10,1,C03T02901780
C03102386,2022/8/8,-105.45,14,C03T02901781
C03102386,2022/8/8,-29.32,14,C03T02901782
C03102386,2022/8/8,-4.35,16,C03T02901783
C03102386,2022/8/8,-18.08,14,C03T02901784
C03102386,2022/8/8,-32.17,18,C03T02901785
C03102386,2022/8/9,-15.6,16,C03T02901786
C03102386,2022/8/9,-20.96,16,C03T02901787
C03102386,2022/8/9,-29.99,20,C03T02901788
C03102386,2022/8/9,-23.28,18,C03T02901789
C03102386,2022/8/9,-4.13,16,C03T02901790
C03102386,2022/8/10,-35.86,16,C03T02901791
C03102386,2022/8/10,-20.7,18,C03T02901792
C03102386,2022/8/10,-12.49,18,C03T02901793
C03102386,2022/8/11,-60,1,C03T02901794
C03102386,2022/8/11,-180,21,C03T02901795
C03102386,2022/8/11,-12.42,18,C03T02901796
C03102386,2022/8/11,-28.71,21,C03T02901797
C03102386,2022/8/11,-37.95,21,C03T02901798
C03102386,2022/8/12,-12.5,21,C03T02901799
C03102386,2022/8/12,-36,15,C03T02901800
C03102386,2022/8/12,-21.02,14,C03T02901801
C03102386,2022/8/12,-20,16,C03T02901802
C03102386,2022/8/12,-15.83,16,C03T02901803
C03102386,2022/8/15,-12.27,16,C03T02901804
C03102386,2022/8/15,-45.14,17,C03T02901805
C03102386,2022/8/15,-7.06,14,C03T02901806
C03102386,2022/8/15,-5.5,14,C03T02901807
C03102386,2022/8/15,-10.99,14,C03T02901808
C03102386,2022/8/15,-3,15,C03T02901809
C03102386,2022/8/15,-3,14,C03T02901810
C03102386,2022/8/16,-6.45,17,C03T02901811
C03102386,2022/8/16,-3.17,14,C03T02901812
C03102386,2022/8/16,-2.29,16,C03T02901813
C03102386,2022/8/16,-30,26,C03T02901814
C03102386,2022/8/17,-5.43,14,C03T02901815
C03102386,2022/8/17,-27.77,14,C03T02901816
C03102386,2022/8/17,-50,26,C03T02901817
C03102386,2022/8/18,-2.38,14,C03T02901818
C03102386,2022/8/18,-5.7,14,C03T02901819
C03102386,2022/8/18,-60.63,17,C03T02901820
C03102386,2022/8/18,-112.45,16,C03T02901821
C03102386,2022/8/18,-2.49,17,C03T02901822
C03102386,2022/8/18,-37.6,17,C03T02901823
C03102386,2022/8/18,-181.92,16,C03T02901824
C03102386,2022/8/18,-43.73,18,C03T02901825
C03102386,2022/8/18,-200,19,C03T02901826
C03102386,2022/8/19,-100,16,C03T02901827
C03102386,2022/8/19,-89.99,22,C03T02901828
C03102386,2022/8/19,-4.11,14,C03T02901829
C03102386,2022/8/22,-12.7,14,C03T02901830
C03102386,2022/8/22,-3.04,18,C03T02901831
C03102386,2022/8/22,-16.56,18,C03T02901832
C03102386,2022/8/22,-36,15,C03T02901833
C03102386,2022/8/22,-4.88,14,C03T02901834
C03102386,2022/8/22,-172.98,14,C03T02901835
C03102386,2022/8/22,-16.81,18,C03T02901836
C03102386,2022/8/22,-35.43,14,C03T02901837
C03102386,2022/8/22,-5,1,C03T02901838
C03102386,2022/8/22,-60.82,18,C03T02901839
C03102386,2022/8/22,-10.11,16,C03T02901840
C03102386,2022/8/22,-50,14,C03T02901841
C03102386,2022/8/22,-300,1,C03T02901842
C03102386,2022/8/23,-11.43,17,C03T02901843
C03102386,2022/8/23,-12.7,14,C03T02901844
C03102386,2022/8/24,-40,1,C03T02901845
C03102386,2022/8/24,-56.04,12,C03T02901846
C03102386,2022/8/24,-5.28,18,C03T02901847
C03102386,2022/8/25,-6,17,C03T02901848
C03102386,2022/8/25,-41.9,20,C03T02901849
C03102386,2022/8/26,-15.52,18,C03T02901850
C03102386,2022/8/26,-29.67,14,C03T02901851
C03102386,2022/8/26,-5.54,16,C03T02901852
C03102386,2022/8/29,-44.83,14,C03T02901853
C03102386,2022/8/29,-14.94,14,C03T02901854
C03102386,2022/8/29,-24.77,14,C03T02901855
C03102386,2022/8/29,-5.44,22,C03T02901856
C03102386,2022/8/29,-100,19,C03T02901857
C03102386,2022/8/30,-11.61,14,C03T02901858
C03102386,2022/8/30,-4.67,16,C03T02901859
C03102386,2022/8/30,-29.99,1,C03T02901860
C03102386,2022/8/30,-1.84,16,C03T02901861
C03102386,2022/8/31,-18,14,C03T02901862
C03102386,2022/9/1,-10.4,16,C03T02901863
C03102386,2022/9/1,-4,15,C03T02901864
C03102386,2022/9/2,-21.74,15,C03T02901865
C03102386,2022/9/2,-25,15,C03T02901866
C03102386,2022/9/2,-21.74,20,C03T02901867
C03102386,2022/9/2,-8.22,16,C03T02901868
C03102386,2022/9/2,-580,19,C03T02901869
C03102386,2022/9/6,-49,20,C03T02901870
C03102386,2022/9/6,-300,22,C03T02901871
C03102386,2022/9/6,-94,21,C03T02901872
C03102386,2022/9/6,-13.33,14,C03T02901873
C03102386,2022/9/6,-79.93,21,C03T02901874
C03102386,2022/9/9,-29.99,20,C03T02901875
C03102386,2022/9/15,-30,1,C03T02901876
C03102386,2022/9/15,-40,1,C03T02901877
C03102386,2022/9/15,-8,1,C03T02901878
C03102386,2022/9/15,-30,26,C03T02901879
C03102386,2022/9/16,-220,1,C03T02901880
C03102386,2022/9/16,-40,1,C03T02901881
C03102386,2022/9/16,-50,1,C03T02901882
C03102386,2022/9/19,-50,26,C03T02901883
C03102386,2022/9/19,-60,19,C03T02901884
C03102386,2022/9/19,-147.79,22,C03T02901885
C03102386,2022/9/19,-6.89,17,C03T02901886
C03102386,2022/9/19,-18.52,14,C03T02901887
C03102386,2022/9/19,-140,1,C03T02901888
C03102386,2022/9/19,-23.47,14,C03T02901889
C03102386,2022/9/19,-26,16,C03T02901890
C03102386,2022/9/19,-3.46,16,C03T02901891
C03102386,2022/9/19,-24.32,16,C03T02901892
C03102386,2022/9/19,-10.31,14,C03T02901893
C03102386,2022/9/19,-11,1,C03T02901894
C03102386,2022/9/19,-4.75,17,C03T02901895
C03102386,2022/9/20,-100,16,C03T02901896
C03102386,2022/9/20,-1,15,C03T02901897
C03102386,2022/9/20,-50,1,C03T02901898
C03102386,2022/9/20,-5.74,16,C03T02901899
C03102386,2022/9/21,-8.65,14,C03T02901900
C03102386,2022/9/21,-20,1,C03T02901901
C03102386,2022/9/21,-36.99,20,C03T02901902
C03102386,2022/9/22,-11.45,14,C03T02901903
C03102386,2022/9/22,-30.46,14,C03T02901904
C03102386,2022/9/23,-58.12,21,C03T02901905
C03102386,2022/9/26,-6.25,16,C03T02901906
C03102386,2022/9/26,-5.58,14,C03T02901907
C03102386,2022/9/26,-30,14,C03T02901908
C03102386,2022/9/27,-10.33,17,C03T02901909
C03102386,2022/9/27,-20,1,C03T02901910
C03102386,2022/9/28,-4.33,14,C03T02901911
C03102386,2022/9/28,-5.19,17,C03T02901912
C03102386,2022/9/29,-0.37,14,C03T02901913
C03102386,2022/9/29,-29.99,1,C03T02901914
C03102386,2022/9/29,-12.42,18,C03T02901915
C03102386,2022/9/29,-20,1,C03T02901916
C03102386,2022/9/29,-11.58,17,C03T02901917
C03102386,2022/9/30,-45.39,14,C03T02901918
C03102386,2022/9/30,-6.41,16,C03T02901919
C03102386,2022/9/30,-9.14,17,C03T02901920
C03102386,2022/9/30,-245,1,C03T02901921
C03102386,2022/9/30,-200,19,C03T02901922
C03102386,2022/10/3,-55,16,C03T02901923
C03102386,2022/10/3,-100,19,C03T02901924
C03102386,2022/10/3,-36.4,16,C03T02901925
C03102386,2022/10/3,-3.37,14,C03T02901926
C03102386,2022/10/3,-23.35,14,C03T02901927
C03102386,2022/10/3,-29.35,15,C03T02901928
C03102386,2022/10/3,-25,15,C03T02901929
C03102386,2022/10/3,-39.31,14,C03T02901930
C03102386,2022/10/3,-6,14,C03T02901931
C03102386,2022/10/3,-28.96,14,C03T02901932
C03102386,2022/10/3,-4.5,14,C03T02901933
C03102386,2022/10/3,-21.74,20,C03T02901934
C03102386,2022/10/4,-93,21,C03T02901935
C03102386,2022/10/4,-23.74,14,C03T02901936
C03102386,2022/10/4,-3.64,14,C03T02901937
C03102386,2022/10/4,-9.29,14,C03T02901938
C03102386,2022/10/4,-6.72,18,C03T02901939
C03102386,2022/10/4,-9.5,17,C03T02901940
C03102386,2022/10/5,-245,22,C03T02901941
C03102386,2022/10/5,-7.19,17,C03T02901942
C03102386,2022/10/5,-27.19,16,C03T02901943
C03102386,2022/10/5,-230,1,C03T02901944
C03102386,2022/10/6,-3.37,14,C03T02901945
C03102386,2022/10/6,-7.01,14,C03T02901946
C03102386,2022/10/6,-12.42,18,C03T02901947
C03102386,2022/10/6,-4.12,16,C03T02901948
C03102386,2022/10/6,-27.66,16,C03T02901949
C03102386,2022/10/6,-5.44,16,C03T02901950
C03102386,2022/10/7,-10.88,14,C03T02901951
C03102386,2022/10/7,-10.64,18,C03T02901952
C03102386,2022/10/7,-18.03,16,C03T02901953
C03102386,2022/10/7,-21.96,16,C03T02901954
C03102386,2022/10/11,-11.65,16,C03T02901955
C03102386,2022/10/11,-3.79,18,C03T02901956
C03102386,2022/10/11,-27.07,21,C03T02901957
C03102386,2022/10/11,-90,21,C03T02901958
C03102386,2022/10/11,-12.7,14,C03T02901959
C03102386,2022/10/11,-29.99,20,C03T02901960
C03102386,2022/10/11,-13.01,14,C03T02901961
C03102386,2022/10/11,-10.37,14,C03T02901962
C03102386,2022/10/11,-3.64,14,C03T02901963
C03102386,2022/10/11,-7.29,14,C03T02901964
C03102386,2022/10/11,-6.41,16,C03T02901965
C03102386,2022/10/12,-5.69,17,C03T02901966
C03102386,2022/10/12,-1.39,16,C03T02901967
C03102386,2022/10/12,-13.53,14,C03T02901968
C03102386,2022/10/13,-6.54,17,C03T02901969
C03102386,2022/10/13,-7.29,14,C03T02901970
C03102386,2022/10/13,-3.1,14,C03T02901971
C03102386,2022/10/13,-44.7,18,C03T02901972
C03102386,2022/10/13,-15.6,16,C03T02901973
C03102386,2022/10/14,-23.47,14,C03T02901974
C03102386,2022/10/14,-71.05,14,C03T02901975
C03102386,2022/10/14,-39.99,16,C03T02901976
C03102386,2022/10/14,-10.85,14,C03T02901977
C03102386,2022/10/14,-3.08,16,C03T02901978
C03102386,2022/10/14,-800,19,C03T02901979
C03102386,2022/10/14,-20.66,16,C03T02901980
C03102386,2022/10/17,-5.07,14,C03T02901981
C03102386,2022/10/17,-10.74,14,C03T02901982
C03102386,2022/10/17,-50,14,C03T02901983
C03102386,2022/10/17,-23.47,14,C03T02901984
C03102386,2022/10/17,-15.16,14,C03T02901985
C03102386,2022/10/17,-7.01,14,C03T02901986
C03102386,2022/10/17,-29.72,14,C03T02901987
C03102386,2022/10/17,-9.86,16,C03T02901988
C03102386,2022/10/17,-244.99,22,C03T02901989
C03102386,2022/10/17,-19.12,14,C03T02901990
C03102386,2022/10/17,-69.51,21,C03T02901991
C03102386,2022/10/17,-30,26,C03T02901992
C03102386,2022/10/17,-50,26,C03T02901993
C03102386,2022/10/18,-700,19,C03T02901994
C03102386,2022/10/18,-272,21,C03T02901995
C03102386,2022/10/18,-4.99,14,C03T02901996
C03102386,2022/10/18,-15.52,18,C03T02901997
C03102386,2022/10/18,-10.94,16,C03T02901998
C03102386,2022/10/18,-5.59,16,C03T02901999
C03102386,2022/10/19,-3.25,14,C03T02902000
C03102386,2022/10/19,-13.9,14,C03T02902001
C03102386,2022/10/19,-3,1,C03T02902002
C03102386,2022/10/20,-22.83,14,C03T02902003
C03102386,2022/10/20,-4.86,14,C03T02902004
C03102386,2022/10/20,-5.81,14,C03T02902005
C03102386,2022/10/20,-100,16,C03T02902006
C03102386,2022/10/20,-21.21,18,C03T02902007
C03102386,2022/10/21,-36.99,20,C03T02902008
C03102386,2022/10/21,-4.72,17,C03T02902009
C03102386,2022/10/21,-13.45,18,C03T02902010
C03102386,2022/10/21,-7.91,16,C03T02902011
C03102386,2022/10/24,-3,15,C03T02902012
C03102386,2022/10/24,-6.95,14,C03T02902013
C03102386,2022/10/24,-3.64,14,C03T02902014
C03102386,2022/10/24,-70.29,14,C03T02902015
C03102386,2022/10/24,-20.64,14,C03T02902016
C03102386,2022/10/24,-20.64,14,C03T02902017
C03102386,2022/10/24,-410,1,C03T02902018
C03102386,2022/10/25,-13.53,14,C03T02902019
C03102386,2022/10/25,-6.5,14,C03T02902020
C03102386,2022/10/25,-6.91,16,C03T02902021
C03102386,2022/10/26,-6.76,14,C03T02902022
C03102386,2022/10/27,-3.86,14,C03T02902023
C03102386,2022/10/27,-3.1,14,C03T02902024
C03102386,2022/10/27,-9.34,14,C03T02902025
C03102386,2022/10/27,-15.78,18,C03T02902026
C03102386,2022/10/27,-200,1,C03T02902027
C03102386,2022/10/28,-820,19,C03T02902028
C03102386,2022/10/28,-89.99,22,C03T02902029
C03102386,2022/10/28,-6.95,14,C03T02902030
C03102386,2022/10/28,-16.56,18,C03T02902031
C03102386,2022/10/28,-11.88,21,C03T02902032
C03102386,2022/10/28,-9.27,16,C03T02902033
C03102386,2022/10/28,-490.54,22,C03T02902034
C03102386,2022/10/31,-200,19,C03T02902035
C03102386,2022/10/31,-29.99,1,C03T02902036
C03102386,2022/10/31,-2.79,18,C03T02902037
C03102386,2022/10/31,-20,1,C03T02902038
C03102386,2022/10/31,-10,1,C03T02902039
C03102386,2022/10/31,-30,15,C03T02902040
C03102386,2022/10/31,-12.92,14,C03T02902041
C03102386,2022/10/31,-288.53,22,C03T02902042
C03102386,2022/10/31,-11.19,14,C03T02902043
C03102386,2022/10/31,-23.89,16,C03T02902044
C03102386,2022/10/31,-9.71,14,C03T02902045
C03102386,2022/10/31,-93.99,21,C03T02902046
C03102386,2022/10/31,-3.25,16,C03T02902047
C03102386,2022/10/31,-36,15,C03T02902048
C03102386,2022/10/31,-2.38,16,C03T02902049
C03102386,2022/11/1,-180,21,C03T02902050
C03102386,2022/11/1,-3.25,14,C03T02902051
C03102386,2022/11/2,-23.47,14,C03T02902052
C03102386,2022/11/2,-29.35,15,C03T02902053
C03102386,2022/11/2,-25,15,C03T02902054
C03102386,2022/11/2,-21.74,20,C03T02902055
C03102386,2022/11/2,-14.49,18,C03T02902056
C03102386,2022/11/2,-9.38,17,C03T02902057
C03102386,2022/11/2,-1.61,16,C03T02902058
C03102386,2022/11/3,-7.45,14,C03T02902059
C03102386,2022/11/4,-4,1,C03T02902060
C03102386,2022/11/7,-7.26,17,C03T02902061
C03102386,2022/11/7,-6.76,14,C03T02902062
C03102386,2022/11/7,-3.64,16,C03T02902063
C03102386,2022/11/7,-36,15,C03T02902064
C03102386,2022/11/8,-35.42,14,C03T02902065
C03102386,2022/11/8,-4.19,14,C03T02902066
C03102386,2022/11/9,-5,1,C03T02902067
C03102386,2022/11/9,-6.76,14,C03T02902068
C03102386,2022/11/9,-9.96,16,C03T02902069
C03102386,2022/11/9,-29.99,20,C03T02902070
C03102386,2022/11/10,-26.36,16,C03T02902071
C03102386,2022/11/10,-12.58,14,C03T02902072
C03102386,2022/11/10,-3.64,14,C03T02902073
C03102386,2022/11/10,-42.8,14,C03T02902074
C03102386,2022/11/10,-56.51,16,C03T02902075
C03102386,2022/11/14,-7.11,14,C03T02902076
C03102386,2022/11/14,-11.73,14,C03T02902077
C03102386,2022/11/14,-10.85,14,C03T02902078
C03102386,2022/11/14,-3.1,14,C03T02902079
C03102386,2022/11/14,-8.65,14,C03T02902080
C03102386,2022/11/14,-50,16,C03T02902081
C03102386,2022/11/14,-20,16,C03T02902082
C03102386,2022/11/14,-85,14,C03T02902083
C03102386,2022/11/14,-36,15,C03T02902084
C03102386,2022/11/14,-10.53,16,C03T02902085
C03102386,2022/11/14,-8.15,14,C03T02902086
C03102386,2022/11/14,-7.7,14,C03T02902087
C03102386,2022/11/14,-13.53,14,C03T02902088
C03102386,2022/11/14,-25.78,17,C03T02902089
C03102386,2022/11/14,-22,14,C03T02902090
C03102386,2022/11/14,-3,15,C03T02902091
C03102386,2022/11/14,-94.52,21,C03T02902092
C03102386,2022/11/14,-11.53,14,C03T02902093
C03102386,2022/11/14,-6,17,C03T02902094
C03102386,2022/11/14,-8.59,16,C03T02902095
C03102386,2022/11/14,-31.2,16,C03T02902096
C03102386,2022/11/14,-20,1,C03T02902097
C03102386,2022/11/15,-30,26,C03T02902098
C03102386,2022/11/15,-6.08,14,C03T02902099
C03102386,2022/11/15,-26.65,18,C03T02902100
C03102386,2022/11/15,-205,21,C03T02902101
C03102386,2022/11/15,-119.58,14,C03T02902102
C03102386,2022/11/15,-2.64,14,C03T02902103
C03102386,2022/11/15,-25.61,14,C03T02902104
C03102386,2022/11/15,-1.09,14,C03T02902105
C03102386,2022/11/15,-142.31,22,C03T02902106
C03102386,2022/11/15,-100,1,C03T02902107
C03102386,2022/11/15,-20,19,C03T02902108
C03102386,2022/11/15,-7.45,16,C03T02902109
C03102386,2022/11/15,-20,1,C03T02902110
C03102386,2022/11/15,-30,26,C03T02902111
C03102386,2022/11/15,-57,26,C03T02902112
C03102386,2022/11/16,-3.64,14,C03T02902113
C03102386,2022/11/16,-20.7,18,C03T02902114
C03102386,2022/11/16,-200,19,C03T02902115
C03102386,2022/11/17,-61.5,22,C03T02902116
C03102386,2022/11/17,-12.42,18,C03T02902117
C03102386,2022/11/17,-3.1,14,C03T02902118
C03102386,2022/11/17,-42.34,14,C03T02902119
C03102386,2022/11/17,-20,1,C03T02902120
C03102386,2022/11/17,-5.51,16,C03T02902121
C03102386,2022/11/17,-50,26,C03T02902122
C03102386,2022/11/18,-100,1,C03T02902123
C03102386,2022/11/18,-7,14,C03T02902124
C03102386,2022/11/21,-10,25,C03T02902125
C03102386,2022/11/21,-36.99,20,C03T02902126
C03102386,2022/11/21,-23.47,14,C03T02902127
C03102386,2022/11/21,-5.19,16,C03T02902128
C03102386,2022/11/21,-7.93,14,C03T02902129
C03102386,2022/11/21,-28.72,14,C03T02902130
C03102386,2022/11/21,-46.07,14,C03T02902131
C03102386,2022/11/21,-100,16,C03T02902132
C03102386,2022/11/23,-100,1,C03T02902133
C03102386,2022/11/23,-42.49,18,C03T02902134
C03102386,2022/11/23,-3.3,16,C03T02902135
C03102386,2022/11/25,-17.5,22,C03T02902136
C03102386,2022/11/25,-50,16,C03T02902137
C03102386,2022/11/25,-50,14,C03T02902138
C03102386,2022/11/28,-45.39,16,C03T02902139
C03102386,2022/11/28,-80,19,C03T02902140
C03102386,2022/11/28,-60,19,C03T02902141
C03102386,2022/11/28,-5.81,14,C03T02902142
C03102386,2022/11/28,-71.25,21,C03T02902143
C03102386,2022/11/28,-149.75,1,C03T02902144
C03102386,2022/11/28,-62.85,14,C03T02902145
C03102386,2022/11/28,-60,15,C03T02902146
C03102386,2022/11/28,-16.35,14,C03T02902147
C03102386,2022/11/28,-16.06,14,C03T02902148
C03102386,2022/11/28,-3.3,16,C03T02902149
C03102386,2022/11/28,-3,1,C03T02902150
C03102386,2022/11/28,-100,19,C03T02902151
C03102386,2022/11/28,-29.99,1,C03T02902152
C03102386,2022/11/28,-16.07,14,C03T02902153
C03102386,2022/11/28,-89.99,22,C03T02902154
C03102386,2022/11/28,-7.49,17,C03T02902155
C03102386,2022/11/28,-8.99,16,C03T02902156
C03102386,2022/11/28,-6,1,C03T02902157
C03102386,2022/11/29,-20,1,C03T02902158
C03102386,2022/11/29,-700,1,C03T02902159
C03102386,2022/11/29,-10,1,C03T02902160
C03102386,2022/11/29,-180,21,C03T02902161
C03102386,2022/11/29,-2.24,16,C03T02902162
C03102386,2022/11/30,-112.29,26,C03T02902163
C03102386,2022/12/1,-10.16,14,C03T02902164
C03102386,2022/12/1,-12.42,18,C03T02902165
C03102386,2022/12/1,-11.63,16,C03T02902166
C03102386,2022/12/1,-9.69,18,C03T02902167
C03103086,2022/3/14,14044.5,2,C03T03842626
C03103086,2022/4/18,1206,2,C03T03842627
C03103086,2022/5/18,1306,8,C03T03842628
C03103086,2022/6/2,500,6,C03T03842629
